study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	submitted_md5	submitted_ftp
PRJEB33905	SAMEA5855889	ERX3492790	ERR3471127	408170	human gut metagenome	c525c5b7bfee1ec64313ef47f6549cf4;2736a8b2515a2f112952bef87d719b75	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471127/J0004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471127/J0004_2.fastq.gz
PRJEB33905	SAMEA5855890	ERX3492791	ERR3471128	408170	human gut metagenome	16a1f561f2acaf666c45d14f4202447a;0c40ee4b1aa096e72f5c3acf6e66552a	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471128/J0005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471128/J0005_2.fastq.gz
PRJEB33905	SAMEA5855892	ERX3492793	ERR3471130	408170	human gut metagenome	ce2db6545feba178c2a04f59a5637644;b988051e24061b2d41813dc9d88cf797	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471130/J0007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471130/J0007_2.fastq.gz
PRJEB33905	SAMEA5855894	ERX3492795	ERR3471132	408170	human gut metagenome	df259d94cea08881ff9e6d9d5d9a7b59;b11055cf3676763e1e171eb7a41fcd14	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471132/J0009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471132/J0009_2.fastq.gz
PRJEB33905	SAMEA5855896	ERX3492797	ERR3471134	408170	human gut metagenome	9af7d8779c7871d41462edb6f8504afd;7ac7d04798b773db808d36d377476f92	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471134/J0011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471134/J0011_2.fastq.gz
PRJEB33905	SAMEA5855897	ERX3492798	ERR3471135	408170	human gut metagenome	070fb3cbe5bdda5dedf45a38632413c1;d7d2cfbe641e241bf263a37233dce5fa	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471135/J0012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471135/J0012_2.fastq.gz
PRJEB33905	SAMEA5855899	ERX3492800	ERR3471137	408170	human gut metagenome	615c325c5d597e404f0e4b2a6798fe95;f17545f423d5903efc3351ae857c9f5e	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471137/J0014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471137/J0014_2.fastq.gz
PRJEB33905	SAMEA5855904	ERX3492805	ERR3471142	408170	human gut metagenome	898e4d7130397c9e5820e88d4b921383;0ea74e33d4fab0c0439c0dd9630590c8	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471142/J0020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471142/J0020_2.fastq.gz
PRJEB33905	SAMEA5855905	ERX3492806	ERR3471143	408170	human gut metagenome	806581e2e685dfe61d0b76d24901b3f0;59255795d4cc2aaef26d387ee1885c1b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471143/J0021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471143/J0021_2.fastq.gz
PRJEB33905	SAMEA5855909	ERX3492810	ERR3471147	408170	human gut metagenome	8ecb62d51b1f205d267aa2bd20663c0f;710a73dc873279c9b3ee57d574abc598	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471147/J0025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471147/J0025_2.fastq.gz
PRJEB33905	SAMEA5855913	ERX3492814	ERR3471151	408170	human gut metagenome	c42499c8351f68b2f49811d9b50bb7f1;b06526fa9b6696bb38301f6c477495cb	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471151/J0030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471151/J0030_2.fastq.gz
PRJEB33905	SAMEA5855916	ERX3492817	ERR3471154	408170	human gut metagenome	156cbe2ff4fd177f51d179852b77ab63;f9e0eaefaf4c873f922b633c54032202	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471154/J0033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471154/J0033_2.fastq.gz
PRJEB33905	SAMEA5855917	ERX3492818	ERR3471155	408170	human gut metagenome	1faeb0494274a47f7d00896f72b77a73;6eedc9f322dd72ead5491c71f00421c4	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471155/J0034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471155/J0034_2.fastq.gz
PRJEB33905	SAMEA5855921	ERX3492822	ERR3471159	408170	human gut metagenome	4dcb1fc564d31be380e6c5fb1a3455e1;867ac2d6772be3052f587709fdfbcd8c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471159/J0039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471159/J0039_2.fastq.gz
PRJEB33905	SAMEA5855925	ERX3492826	ERR3471163	408170	human gut metagenome	9aecaa794763dbbc4d99e9140b0b6f23;ceb17172b5e2ba5d3b34439df99475a6	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471163/J0043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471163/J0043_2.fastq.gz
PRJEB33905	SAMEA5855931	ERX3492832	ERR3471169	408170	human gut metagenome	e0723a08bdecf1767c1139a37290f8b6;1d0320bc35c745bfa0e3a29e23eba25f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471169/J0049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471169/J0049_2.fastq.gz
PRJEB33905	SAMEA5855933	ERX3492834	ERR3471171	408170	human gut metagenome	a5d6427a24a322161b84f115a45c42c0;c6169f58ba9b5455df244ef5e8e7e93b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471171/J0051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471171/J0051_2.fastq.gz
PRJEB33905	SAMEA5855934	ERX3492835	ERR3471172	408170	human gut metagenome	a65c174f6ac1f1d493dbd9eb0e1cf321;4fba1c22773f270ca61464e8b291d9b4	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471172/J0052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471172/J0052_2.fastq.gz
PRJEB33905	SAMEA5855936	ERX3492837	ERR3471174	408170	human gut metagenome	24db9c7505ee48be097f6bcc7f6866b4;187579dc7575e731a3130ae8830b12be	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471174/J0054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471174/J0054_2.fastq.gz
PRJEB33905	SAMEA5855942	ERX3492843	ERR3471180	408170	human gut metagenome	82a73c365560bdb6b738dd957da4ef92;2ebf849e45efa0bc5fa86ecec8b2a339	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471180/J0060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471180/J0060_2.fastq.gz
PRJEB33905	SAMEA5855943	ERX3492844	ERR3471181	408170	human gut metagenome	aed02f6fd6cf7a8e66b758eb601367a5;b18ad64e9bcc93c32e170e06d3930fc3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471181/J0061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471181/J0061_2.fastq.gz
PRJEB33905	SAMEA5855944	ERX3492845	ERR3471182	408170	human gut metagenome	795c99cf1fa2795e7f046b9f74a1b2da;945ed4970bf2da0c5bfc7c0372184431	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471182/J0062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471182/J0062_2.fastq.gz
PRJEB33905	SAMEA5855945	ERX3492846	ERR3471183	408170	human gut metagenome	ca40b27fc2cb9b576c4aa8db0b1e8393;f04031ac788242d911dd869783a1ced6	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471183/J0064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471183/J0064_2.fastq.gz
PRJEB33905	SAMEA5855948	ERX3492849	ERR3471186	408170	human gut metagenome	5fc520c72eac60ca9b91fec733336553;39cad1559b99d418861da87907e41ba1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471186/J0067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471186/J0067_2.fastq.gz
PRJEB33905	SAMEA5855952	ERX3492853	ERR3471190	408170	human gut metagenome	e52aa757fff9be09ef61ae2b3b8f8fce;30aad12da49e96679994b46e0c80aee8	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471190/J0071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471190/J0071_2.fastq.gz
PRJEB33905	SAMEA5855953	ERX3492854	ERR3471191	408170	human gut metagenome	26dd45cf236586dd66bb4c141d5989dd;db9140a331713ab3815ec63ff66243e3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471191/J0072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471191/J0072_2.fastq.gz
PRJEB33905	SAMEA5855954	ERX3492855	ERR3471192	408170	human gut metagenome	8c0d192689072c5729dfc4c5587fbf14;34f2ba108897d5e2abd5211629c0eebc	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471192/J0073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471192/J0073_2.fastq.gz
PRJEB33905	SAMEA5855955	ERX3492856	ERR3471193	408170	human gut metagenome	926cb0a48342a1633efe6d2ecfeef016;ccd4dcd12d34104dbd618953b595aa93	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471193/J0074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471193/J0074_2.fastq.gz
PRJEB33905	SAMEA5855956	ERX3492857	ERR3471194	408170	human gut metagenome	086e5ed13c0a83b362328cd20a330276;17ab66cbc54c50cfd6d28d0f87c8e66e	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471194/J0075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471194/J0075_2.fastq.gz
PRJEB33905	SAMEA5855959	ERX3492860	ERR3471197	408170	human gut metagenome	f3a358b829f8b48d32a51827e2ad592a;3b4dfc2ab74b79bca880ee6814736788	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471197/J0078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471197/J0078_2.fastq.gz
PRJEB33905	SAMEA5855961	ERX3492862	ERR3471199	408170	human gut metagenome	cfc1256eaac703fa5744ca0f07d51d6e;2b9a24d46a287e82268afc3972f9a636	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471199/J0080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471199/J0080_2.fastq.gz
PRJEB33905	SAMEA5855963	ERX3492864	ERR3471201	408170	human gut metagenome	f5417e05a51dae732a4b81e69396dd5b;0699250f1f32ada3a8675cb665666add	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471201/J0082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471201/J0082_2.fastq.gz
PRJEB33905	SAMEA5855967	ERX3492868	ERR3471205	408170	human gut metagenome	4094dc7aca40336be08b4b043024be11;8689227f83b663d6caedf89b5ae00681	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471205/J0086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471205/J0086_2.fastq.gz
PRJEB33905	SAMEA5855968	ERX3492869	ERR3471206	408170	human gut metagenome	d6bbb77c1c6ffa8ca4f3b47e5ee9b199;19daac7535ee0cbc47fb1da66c59a726	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471206/J0087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471206/J0087_2.fastq.gz
PRJEB33905	SAMEA5855970	ERX3492871	ERR3471208	408170	human gut metagenome	10a3149d4f179ea1ded50aa9cd793608;d49401cbd160afd91fa1008fce90f6cb	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471208/J0089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471208/J0089_2.fastq.gz
PRJEB33905	SAMEA5855973	ERX3492874	ERR3471211	408170	human gut metagenome	b414d57d4133fb4ada73946870ac9a30;6bccf0ded4c534b0e8f6424d34049368	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471211/J0092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471211/J0092_2.fastq.gz
PRJEB33905	SAMEA5855978	ERX3492879	ERR3471216	408170	human gut metagenome	a5c695563b82cf80c6c02a36dc3bfe33;c7ca2ff6c361bcafb7a7f165640dec4a	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471216/J0097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471216/J0097_2.fastq.gz
PRJEB33905	SAMEA5855981	ERX3492882	ERR3471219	408170	human gut metagenome	4bd1f0ee879bdfc2de8b52c0a4ccafba;00f3249552964782fde1a033ad810e78	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471219/J0100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471219/J0100_2.fastq.gz
PRJEB33905	SAMEA5855986	ERX3492887	ERR3471224	408170	human gut metagenome	01b1681794901ebddef5da95d30124ce;51242a3c317acb95f6f35bbf098f346c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471224/J0105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471224/J0105_2.fastq.gz
PRJEB33905	SAMEA5855989	ERX3492890	ERR3471227	408170	human gut metagenome	0d9b2f53124992e609781fecfb53fff8;5363a3e5a1f56e064d91c29905da87ba	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471227/J0108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471227/J0108_2.fastq.gz
PRJEB33905	SAMEA5855990	ERX3492891	ERR3471228	408170	human gut metagenome	eb98fbd7677d5c5d67db59442c0e3f6b;f0fb369e133760de2221385c9f0ae999	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471228/J0109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471228/J0109_2.fastq.gz
PRJEB33905	SAMEA5855991	ERX3492892	ERR3471229	408170	human gut metagenome	ff66ea76425eb545236c113b1ebfb035;7b0fd3c24b791b8771f860d290b3c986	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471229/J0110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471229/J0110_2.fastq.gz
PRJEB33905	SAMEA5855994	ERX3492895	ERR3471232	408170	human gut metagenome	919c626dac8a2acdd2380038efcb58ca;c341340f316980ad72503af8c98648d7	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471232/J0113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471232/J0113_2.fastq.gz
PRJEB33905	SAMEA5855995	ERX3492896	ERR3471233	408170	human gut metagenome	cd50eb2a7ef60a430a1326ec3230d5bd;a0a075c7181702f7a0913978937affa3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471233/J0114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471233/J0114_2.fastq.gz
PRJEB33905	SAMEA5855999	ERX3492900	ERR3471237	408170	human gut metagenome	8ea0fb1bb02e4e6012ad58de2ed75dc6;f5657907c7303f5003fc8318f85216db	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471237/J0119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471237/J0119_2.fastq.gz
PRJEB33905	SAMEA5856000	ERX3492901	ERR3471238	408170	human gut metagenome	675b4910df8130168634520e363bfc90;7ff4acf75dcef7d822b050928de73866	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471238/J0120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471238/J0120_2.fastq.gz
PRJEB33905	SAMEA5856004	ERX3492905	ERR3471242	408170	human gut metagenome	8c60d134eb6f63832bb6a0e4493e62a9;7fb465f783f9778d443cdc6e80223ba0	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471242/J0124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471242/J0124_2.fastq.gz
PRJEB33905	SAMEA5856009	ERX3492910	ERR3471247	408170	human gut metagenome	06c57d1fb7837a318eb955a21bad8fc9;02f22efd471784286beba994d2af0a96	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471247/J0129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471247/J0129_2.fastq.gz
PRJEB33905	SAMEA5856012	ERX3492913	ERR3471250	408170	human gut metagenome	15673399164b21df3202687f61036c35;c8af89ca170e2ded2f155af3ca75794e	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471250/J0132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471250/J0132_2.fastq.gz
PRJEB33905	SAMEA5856016	ERX3492917	ERR3471254	408170	human gut metagenome	ca22ac694ad81c1202cbdc92f5e362e6;7f9fbbe763efb8a4b4a0be5d0065b297	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471254/J0137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471254/J0137_2.fastq.gz
PRJEB33905	SAMEA5856021	ERX3492922	ERR3471259	408170	human gut metagenome	fa33eba80ec07e8273c2652104f47c0f;547274a9aa9c4ac56ebd717b5714200f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471259/J0142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471259/J0142_2.fastq.gz
PRJEB33905	SAMEA5856023	ERX3492924	ERR3471261	408170	human gut metagenome	b3719195fc51bc05efdc9599fb3666b7;e9e880d319f0d04371fecdf4c7219b1d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471261/J0144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471261/J0144_2.fastq.gz
PRJEB33905	SAMEA5856024	ERX3492925	ERR3471262	408170	human gut metagenome	6ca8d7dff4c170e28e665e9d9149fa19;f6456dbefcf7ff69893f0a3e876fe683	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471262/J0145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471262/J0145_2.fastq.gz
PRJEB33905	SAMEA5856027	ERX3492928	ERR3471265	408170	human gut metagenome	b9927dad8f00996d8b51da21fcd7e7c5;a6ed034a49af1e4c6ae4ee6446ad37d0	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471265/J0148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471265/J0148_2.fastq.gz
PRJEB33905	SAMEA5856028	ERX3492929	ERR3471266	408170	human gut metagenome	9273e51ceb5dbfde7149747f595db89f;4c494f5c09e0c897331cd23a1afbf067	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471266/J0149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471266/J0149_2.fastq.gz
PRJEB33905	SAMEA5856029	ERX3492930	ERR3471267	408170	human gut metagenome	e2498e436f365ec4fb524023e901b96b;831fdada4a8757cd128585f25cdc00b3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471267/J0150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471267/J0150_2.fastq.gz
PRJEB33905	SAMEA5856033	ERX3492934	ERR3471271	408170	human gut metagenome	0321479d5a25b18cb0d575681a8340d9;629ed9b81185336f24141e01cd7744b1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471271/J0154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471271/J0154_2.fastq.gz
PRJEB33905	SAMEA5856038	ERX3492939	ERR3471276	408170	human gut metagenome	1ca3ea2b8e444baac13445de728eeab4;b0f98b5a96efb2ae3464d45fa626c485	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471276/J0159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471276/J0159_2.fastq.gz
PRJEB33905	SAMEA5856040	ERX3492941	ERR3471278	408170	human gut metagenome	57f34a6ba1d98c6ce66e572b0ae35b8e;869255c22e605fe007c7325a76a706ab	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471278/J0161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471278/J0161_2.fastq.gz
PRJEB33905	SAMEA5856047	ERX3492948	ERR3471285	408170	human gut metagenome	d24635bfd0a4a8f412dfaef9c9e19ae9;b8f5940c5779112a39033be6c454f8b2	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471285/J0168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471285/J0168_2.fastq.gz
PRJEB33905	SAMEA5856049	ERX3492950	ERR3471287	408170	human gut metagenome	4bd1239f4b0482b7ae601552e686f495;433ae3313d51daf75b6ae699e8004f99	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471287/J0170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471287/J0170_2.fastq.gz
PRJEB33905	SAMEA5856051	ERX3492952	ERR3471289	408170	human gut metagenome	194aeff09103a24eb8c502a9961f7405;0a50bde60162f218174a53f3787c51fb	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471289/J0172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471289/J0172_2.fastq.gz
PRJEB33905	SAMEA5856055	ERX3492956	ERR3471293	408170	human gut metagenome	031a0913b07ead65662cf9c1ab2b8a51;0c907b6c8e6dcf9f6c36965745bc285c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471293/J0176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471293/J0176_2.fastq.gz
PRJEB33905	SAMEA5856058	ERX3492959	ERR3471296	408170	human gut metagenome	cfce87574f28b5da3ee0c8b96f292b58;e2043bf10df7a290a07741206db3828b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471296/J0179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471296/J0179_2.fastq.gz
PRJEB33905	SAMEA5856074	ERX3492975	ERR3471312	408170	human gut metagenome	1d34f08e5569a09a005b5519fd0627cf;23b17e0dbb3d79413e7b5a8a21d158b1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471312/J0195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471312/J0195_2.fastq.gz
PRJEB33905	SAMEA5856076	ERX3492977	ERR3471314	408170	human gut metagenome	c7c829f241fdc49c4a5e0723443cc1da;47e151fe05d4afee8dc293bfd9a55d26	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471314/J0197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471314/J0197_2.fastq.gz
PRJEB33905	SAMEA5856078	ERX3492979	ERR3471316	408170	human gut metagenome	6a38be19bc60684b490fdf8a1e23fd51;78ca1a249e90430931f1b4e70135c16f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471316/J0199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471316/J0199_2.fastq.gz
PRJEB33905	SAMEA5856080	ERX3492981	ERR3471318	408170	human gut metagenome	a94839750fab0f90727d4104ad613394;29222690badcc6255a34e6652571c98c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471318/J0201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471318/J0201_2.fastq.gz
PRJEB33905	SAMEA5856084	ERX3492985	ERR3471322	408170	human gut metagenome	d0d004f8982c825e01a54b15d0a91fe3;403dee825cf14586c092774162358f79	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471322/J0205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471322/J0205_2.fastq.gz
PRJEB33905	SAMEA5856085	ERX3492986	ERR3471323	408170	human gut metagenome	3975c947b4c8437a578cb467dc8a54a8;327ba4934f2b9c497e1612b6826324ff	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471323/J0206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471323/J0206_2.fastq.gz
PRJEB33905	SAMEA5856087	ERX3492988	ERR3471325	408170	human gut metagenome	73ae4c0d878252daf34f9fc3b75f6ad8;06b00294097591288aa2652053057236	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471325/J0208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471325/J0208_2.fastq.gz
PRJEB33905	SAMEA5856088	ERX3492989	ERR3471326	408170	human gut metagenome	df5da438859e837f7bc31069b965f3cc;7ec1ddc30a50cb53be809a6dd2b6d6f1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471326/J0209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471326/J0209_2.fastq.gz
PRJEB33905	SAMEA5856092	ERX3492993	ERR3471330	408170	human gut metagenome	3464a1c5037276437f71b0dd8c3c3666;eeeb017b7a77561f0a0f62be4551aceb	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471330/J0213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471330/J0213_2.fastq.gz
PRJEB33905	SAMEA5856098	ERX3492999	ERR3471336	408170	human gut metagenome	de8cbd28c10a26180d6205492b2f5629;91ca38a7316d4b6f4db621027a27e9d7	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471336/J0219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471336/J0219_2.fastq.gz
PRJEB33905	SAMEA5856099	ERX3493000	ERR3471337	408170	human gut metagenome	792f08b7ea8687b487206e6ae8054542;60c034ed86fa5b1a1b5dc1009485e58c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471337/J0220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471337/J0220_2.fastq.gz
PRJEB33905	SAMEA5856101	ERX3493002	ERR3471339	408170	human gut metagenome	2790f6b9224052e16657f4f5190c13d4;568b3cb05edb269cd8dd355b67330137	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471339/J0222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471339/J0222_2.fastq.gz
