study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	submitted_md5	submitted_ftp	sample_alias
PRJEB57967	SAMEA112182127	ERX10072236	ERR10558633	447426	human oral metagenome	fb01c5e56f87185e1c3a7b21568999bf;ca5b257671ac93c91c661142cc059791	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558633/SJ1022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558633/SJ1022_2.fastq.gz	SJ1022
PRJEB57967	SAMEA112182182	ERX10072239	ERR10558636	447426	human oral metagenome	4b5f1773ac54c16d8eee271a8f259c59;ee153bdc42c7d916770e2ef05830b844	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558636/SJ1025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558636/SJ1025_2.fastq.gz	SJ1025
PRJEB57967	SAMEA112182400	ERX10072241	ERR10558638	447426	human oral metagenome	fe51016a81fa93fe76e5742a58d106c7;7579d7cddb10640107b90369bb2e7aa8	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558638/SJ1027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558638/SJ1027_2.fastq.gz	SJ1027
PRJEB57967	SAMEA112182049	ERX10072243	ERR10558640	447426	human oral metagenome	90c418179a12624ec6d646fd6d4eff3e;e5fb95b6b0aed3545a7f8c11252413df	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558640/SJ1029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558640/SJ1029_2.fastq.gz	SJ1029
PRJEB57967	SAMEA112182262	ERX10072244	ERR10558641	447426	human oral metagenome	3b2d06bcc0e227f4954a3b6b784d112f;bc74d83584d85010a6fb56f5bc6be55f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558641/SJ1030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558641/SJ1030_2.fastq.gz	SJ1030
PRJEB57967	SAMEA112182359	ERX10072246	ERR10558643	447426	human oral metagenome	b19fc4b2481526742bcd1d3314968a2a;7522130dae11f4747e4c30b7089070cc	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558643/SJ1032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558643/SJ1032_2.fastq.gz	SJ1032
PRJEB57967	SAMEA112182084	ERX10072248	ERR10558645	447426	human oral metagenome	4ccc922861725c1c1ebae0fc289609ca;89eecd21a43ce694d387a9b07be41b3a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558645/SJ1034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558645/SJ1034_2.fastq.gz	SJ1034
PRJEB57967	SAMEA112182501	ERX10072249	ERR10558646	447426	human oral metagenome	121e2e1d07ca07aa51ce57edf30ff887;e45624a74763fdc91057cdc6bbf8aedf	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558646/SJ1035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558646/SJ1035_2.fastq.gz	SJ1035
PRJEB57967	SAMEA112182129	ERX10072252	ERR10558649	447426	human oral metagenome	a74698a94356957111e176b82adf0314;7e2e596040f605bb00ff439916fcaad7	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558649/SJ1038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558649/SJ1038_2.fastq.gz	SJ1038
PRJEB57967	SAMEA112182146	ERX10072254	ERR10558651	447426	human oral metagenome	a16cb1dd93c55ceff9d259b6845eedbd;fca1125194d6bf666c9d7380a4921dc8	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558651/SJ1040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558651/SJ1040_2.fastq.gz	SJ1040
PRJEB57967	SAMEA112182159	ERX10072256	ERR10558653	447426	human oral metagenome	cae7177fe170cdd3dd3ab5fe100f1684;5ede45b03fd3b2ee074e5a61568c8c8e	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558653/SJ1042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558653/SJ1042_2.fastq.gz	SJ1042
PRJEB57967	SAMEA112182091	ERX10072267	ERR10558664	447426	human oral metagenome	b69b4d287bd6a206a0ba71f37b29ac1e;1df9e81102e349194c7d3ab5de0108de	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558664/SJ1053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558664/SJ1053_2.fastq.gz	SJ1053
PRJEB57967	SAMEA112182010	ERX10072268	ERR10558665	447426	human oral metagenome	84a005377fa2d88314a961325516c49d;e268bacbb7042ba2c57e0aaf029f3b77	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558665/SJ1054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558665/SJ1054_2.fastq.gz	SJ1054
PRJEB57967	SAMEA112182000	ERX10072270	ERR10558667	447426	human oral metagenome	cc01b7d7b08eb6f505134ef972fd87c2;7d3ad0b7490409ab946fe8ecd8a42956	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558667/SJ1056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558667/SJ1056_2.fastq.gz	SJ1056
PRJEB57967	SAMEA112182074	ERX10072272	ERR10558669	447426	human oral metagenome	41f500f32042978ea3d7950f3c948952;dee4947323541b6547fad5fb7ddb0bd4	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558669/SJ1058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558669/SJ1058_2.fastq.gz	SJ1058
PRJEB57967	SAMEA112181972	ERX10072274	ERR10558671	447426	human oral metagenome	2b847e14e86629b70984578342c7cd87;820c22aa2f895cb6c00bdaaa6a294e3b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558671/SJ1060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558671/SJ1060_2.fastq.gz	SJ1060
PRJEB57967	SAMEA112182209	ERX10072277	ERR10558674	447426	human oral metagenome	81ae2890184ad0f4be5635e8149f2f2f;996f4d023bda644588de1896f6449acd	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558674/SJ1063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558674/SJ1063_2.fastq.gz	SJ1063
PRJEB57967	SAMEA112182158	ERX10072279	ERR10558676	447426	human oral metagenome	b8e643479b99d0a86dac97e8e677b439;a75bd820e49ddcc0fa082eda17ca762e	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558676/SJ1065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558676/SJ1065_2.fastq.gz	SJ1065
PRJEB57967	SAMEA112182026	ERX10072280	ERR10558677	447426	human oral metagenome	f794e407a76c54a991d52e481e441e23;9e454585b35fcda468cbd12b8c92d71f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558677/SJ1066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558677/SJ1066_2.fastq.gz	SJ1066
PRJEB57967	SAMEA112181958	ERX10072283	ERR10558680	447426	human oral metagenome	321f2c74dbabbaf49c9ef4f14b8746ba;c3f0fd2d84a4c622d32baafc8db64be0	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558680/SJ1069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558680/SJ1069_2.fastq.gz	SJ1069
PRJEB57967	SAMEA112181922	ERX10072215	ERR10558612	447426	human oral metagenome	5d1235a1477c076f61b92284c1c7939b;0f29eac730cc6270ccb9c9672eaf508c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558612/SJ1001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558612/SJ1001_2.fastq.gz	SJ1001
PRJEB57967	SAMEA112182596	ERX10072284	ERR10558681	447426	human oral metagenome	49ac30c60d280d4455f88111c8584b6e;6576067dd38cb305f8b51523090a6d02	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558681/SJ1070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558681/SJ1070_2.fastq.gz	SJ1070
PRJEB57967	SAMEA112182101	ERX10072285	ERR10558682	447426	human oral metagenome	cbe8fdff56a09c608dc4a018aed33048;40ba5dbbb60fef5f4f1b90aa9b87c834	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558682/SJ1071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558682/SJ1071_2.fastq.gz	SJ1071
PRJEB57967	SAMEA112182266	ERX10072222	ERR10558619	447426	human oral metagenome	f1dea5dd58974691952fb265bb627624;478c29674b38f0305043788d6e1cb411	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558619/SJ1008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558619/SJ1008_2.fastq.gz	SJ1008
PRJEB57967	SAMEA112181913	ERX10072287	ERR10558684	447426	human oral metagenome	c380bd54f6c38b6172d0e39ea3abc0db;cf585ec1ef9435e45dcd95520bebb744	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558684/SJ1073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558684/SJ1073_2.fastq.gz	SJ1073
PRJEB57967	SAMEA112182078	ERX10072223	ERR10558620	447426	human oral metagenome	0d7cda48b16008c66a90ca8bb85a5c1d;44aedee229b482cb1914fd596caff261	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558620/SJ1009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558620/SJ1009_2.fastq.gz	SJ1009
PRJEB57967	SAMEA112182327	ERX10072288	ERR10558685	447426	human oral metagenome	bfbd805b58daebf807aa28dfea94ae0a;8004cea57a015e66044f908464405747	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558685/SJ1074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558685/SJ1074_2.fastq.gz	SJ1074
PRJEB57967	SAMEA112182025	ERX10072290	ERR10558687	447426	human oral metagenome	f89296728cb051c524c74fc11756c989;dacb6e38758068bd26d2656610156f9c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558687/SJ1076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558687/SJ1076_2.fastq.gz	SJ1076
PRJEB57967	SAMEA112182590	ERX10072291	ERR10558688	447426	human oral metagenome	24176209e590a0bd7b43bc43f89b48d8;1db55d0c16bdeda8f900fe00a6ce36de	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558688/SJ1077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558688/SJ1077_2.fastq.gz	SJ1077
PRJEB57967	SAMEA112182047	ERX10072228	ERR10558625	447426	human oral metagenome	65439c7192f44754acf4c169487c1ded;383487108dd72b9515447784d9b50ca9	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558625/SJ1014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558625/SJ1014_2.fastq.gz	SJ1014
PRJEB57967	SAMEA112182073	ERX10072292	ERR10558689	447426	human oral metagenome	79c7b57b93fa55a6c5b98e465c305164;69363df57dfb518e5ad3ab955a190978	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558689/SJ1078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558689/SJ1078_2.fastq.gz	SJ1078
PRJEB57967	SAMEA112181954	ERX10072229	ERR10558626	447426	human oral metagenome	4aa928c7db496da4461429edb9d9a51d;80fe60117c985e139fe92cb36971a8c5	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558626/SJ1015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558626/SJ1015_2.fastq.gz	SJ1015
PRJEB57967	SAMEA112182046	ERX10072293	ERR10558690	447426	human oral metagenome	dacafd3fea0ecb6763ef5508bec22e67;33aafdbef6c52292e684f56bd6646a7e	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558690/SJ1079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558690/SJ1079_2.fastq.gz	SJ1079
PRJEB57967	SAMEA112181970	ERX10072231	ERR10558628	447426	human oral metagenome	9cb14d7aee56f7a9cb590a877db9af05;b963fa4dca21a28c746fdad1ede8c1d9	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558628/SJ1017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558628/SJ1017_2.fastq.gz	SJ1017
PRJEB57967	SAMEA112182002	ERX10072294	ERR10558691	447426	human oral metagenome	df48f28ea11a35f1b2a3f6127712dc1e;660ee8b6fb721f381cbccf587c99d83d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558691/SJ1080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558691/SJ1080_2.fastq.gz	SJ1080
PRJEB57967	SAMEA112182122	ERX10072233	ERR10558630	447426	human oral metagenome	a3b43ba23f66a5f3b06269f069caed80;e7c71bc6da24cf628f1aa53e8dcc4415	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558630/SJ1019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558630/SJ1019_2.fastq.gz	SJ1019
PRJEB57967	SAMEA112181910	ERX10072295	ERR10558692	447426	human oral metagenome	2ec3f7aff10b894f4879b50777331f6a;2ab58368880e882668e68feec339193f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558692/SJ1081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558692/SJ1081_2.fastq.gz	SJ1081
PRJEB57967	SAMEA112182015	ERX10072297	ERR10558694	447426	human oral metagenome	a6698d5fdf1807ca87f08ecae77bc6fa;594c64a18650e51a3fbd9e3cb0a1d399	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558694/SJ1083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558694/SJ1083_2.fastq.gz	SJ1083
PRJEB57967	SAMEA112181993	ERX10072234	ERR10558631	447426	human oral metagenome	482c9bc012680d9dbcc1751db725765f;99c02e9c9d7dbf816dd14f6848025702	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558631/SJ1020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558631/SJ1020_2.fastq.gz	SJ1020
PRJEB57967	SAMEA112182245	ERX10072237	ERR10558634	447426	human oral metagenome	d78b2ce718dd3dc12446b42efc6a408c;ebd3f3f01005bc58335465f9ca76b87b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558634/SJ1023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558634/SJ1023_2.fastq.gz	SJ1023
PRJEB57967	SAMEA112181936	ERX10072305	ERR10558702	447426	human oral metagenome	4e25b3d0a426d61dab97fc1284e98f4d;e68b3733aa3cb50dbfc8035b2c0a7850	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558702/SJ1091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558702/SJ1091_2.fastq.gz	SJ1091
PRJEB57967	SAMEA112182057	ERX10072238	ERR10558635	447426	human oral metagenome	0420711e8e5e194bb3cf746d35c5172a;728df37681622f115146e9d4220543b9	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558635/SJ1024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558635/SJ1024_2.fastq.gz	SJ1024
PRJEB57967	SAMEA112181911	ERX10072306	ERR10558703	447426	human oral metagenome	45218cfbb7c71564de847ddf1c4a317e;d3fa5596292ad394890bef9112384fc3	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558703/SJ1092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558703/SJ1092_2.fastq.gz	SJ1092
PRJEB57967	SAMEA112182538	ERX10072245	ERR10558642	447426	human oral metagenome	6694c3d22a4aae9899a0afda488d8ad4;162bdd491fe86fe92d7ab2ddbc18b545	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558642/SJ1031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558642/SJ1031_2.fastq.gz	SJ1031
PRJEB57967	SAMEA112182416	ERX10072307	ERR10558704	447426	human oral metagenome	28981774ebdec172e07cb7fa96d6dceb;07d40d648d3879649d8b54cd8c9b3172	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558704/SJ1093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558704/SJ1093_2.fastq.gz	SJ1093
PRJEB57967	SAMEA112182188	ERX10072250	ERR10558647	447426	human oral metagenome	ebe2c00c43a2ce8ec84491720ca9495a;b96082ea68b7571d1007f7c5a8f02e8d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558647/SJ1036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558647/SJ1036_2.fastq.gz	SJ1036
PRJEB57967	SAMEA112182224	ERX10072251	ERR10558648	447426	human oral metagenome	ba44d7de49b791a6613d0a78d666577a;a31706cb704afaed185891e49747d1e1	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558648/SJ1037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558648/SJ1037_2.fastq.gz	SJ1037
PRJEB57967	SAMEA112181943	ERX10072311	ERR10558708	447426	human oral metagenome	7488f51450d08c347f18bfb86ab601e2;7a340298a0347e64a3e34e7eb9e08c68	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558708/SJ1097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558708/SJ1097_2.fastq.gz	SJ1097
PRJEB57967	SAMEA112182070	ERX10072255	ERR10558652	447426	human oral metagenome	e6ab1994cb02f25cb42d52c66cac0384;54c7c466f51ebbb86f93b16df1454862	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558652/SJ1041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558652/SJ1041_2.fastq.gz	SJ1041
PRJEB57967	SAMEA112182219	ERX10072312	ERR10558709	447426	human oral metagenome	69fdbbfe35ac617dbbe1a38eff297b24;de996e71d1fe39f59455e3a11b5055d6	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558709/SJ1098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558709/SJ1098_2.fastq.gz	SJ1098
PRJEB57967	SAMEA112182111	ERX10072258	ERR10558655	447426	human oral metagenome	72e2f39f055d6a2c1634eb2592ebefc0;6d42932a96b38e08e9c68249c4f708a6	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558655/SJ1044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558655/SJ1044_2.fastq.gz	SJ1044
PRJEB57967	SAMEA112181934	ERX10072314	ERR10558711	447426	human oral metagenome	3d18cc2c0ed667e68bc6a58d1527baf2;a9e9c8b1375a558370e62a1cb147d192	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558711/SJ1100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558711/SJ1100_2.fastq.gz	SJ1100
PRJEB57967	SAMEA112182218	ERX10072315	ERR10558712	447426	human oral metagenome	aac309ef7e07ddefb65dd21a672e84ee;c0c6340d9a6d5ec8dfa0e1ae13c1dc5b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558712/SJ1101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558712/SJ1101_2.fastq.gz	SJ1101
PRJEB57967	SAMEA112182151	ERX10072260	ERR10558657	447426	human oral metagenome	d15f6779d87ccbd5f7f278a337a3d6eb;6004321cad671acf4dc4d33540468a85	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558657/SJ1046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558657/SJ1046_2.fastq.gz	SJ1046
PRJEB57967	SAMEA112182240	ERX10072261	ERR10558658	447426	human oral metagenome	c91b149f1f90b9418e28fda8967b1afa;c5823ca46d99a9dbd66dafa7a4bf494f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558658/SJ1047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558658/SJ1047_2.fastq.gz	SJ1047
PRJEB57967	SAMEA112181944	ERX10072325	ERR10558722	447426	human oral metagenome	e805ad17ae52ead895fe774e180c10dc;4ea5402e09803cdd57d32ed3e47019c0	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558722/SJ1111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558722/SJ1111_2.fastq.gz	SJ1111
PRJEB57967	SAMEA112182133	ERX10072264	ERR10558661	447426	human oral metagenome	32921ea7a0a191ca9af35cf29a29b632;45839b576d65c7b3911980812589b183	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558661/SJ1050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558661/SJ1050_2.fastq.gz	SJ1050
PRJEB57967	SAMEA112181996	ERX10072329	ERR10558726	447426	human oral metagenome	71d3a9f71d4e474bdd9820a522bf686e;37d5b94c1863f32cc82abf7cfd78b141	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558726/SJ1115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558726/SJ1115_2.fastq.gz	SJ1115
PRJEB57967	SAMEA112181951	ERX10072266	ERR10558663	447426	human oral metagenome	80520c58634fcc2b53925f93943763ea;0c9d0b7c64e55754de4f981993d079e1	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558663/SJ1052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558663/SJ1052_2.fastq.gz	SJ1052
PRJEB57967	SAMEA112181994	ERX10072331	ERR10558728	447426	human oral metagenome	908b90c6c40fa9b34cbbbb62e54c6302;44b121ac5d2ea65d45c82d38ca4e150b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558728/SJ1117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558728/SJ1117_2.fastq.gz	SJ1117
PRJEB57967	SAMEA112181923	ERX10072275	ERR10558672	447426	human oral metagenome	aea89dee1c7d08074b07f3f8a99fc248;2219ff48d6c7684f70719af46f6fd665	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558672/SJ1061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558672/SJ1061_2.fastq.gz	SJ1061
PRJEB57967	SAMEA112181965	ERX10072332	ERR10558729	447426	human oral metagenome	c10deccca9e3e91bedcaa82f3fb1a53d;fbecb5eb8fd316b8e7503eec55cf1623	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558729/SJ1118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558729/SJ1118_2.fastq.gz	SJ1118
PRJEB57967	SAMEA112181915	ERX10072282	ERR10558679	447426	human oral metagenome	159df02885d409ac61ab9f77140bec11;c365c826312223486fc3d4aa5253d25d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558679/SJ1068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558679/SJ1068_2.fastq.gz	SJ1068
PRJEB57967	SAMEA112181991	ERX10072337	ERR10558734	447426	human oral metagenome	fa07cecc7b528d29c5c8bb07536a0329;d35935ad65c4141bd9df9fa424959d5c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558734/SJ1123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558734/SJ1123_2.fastq.gz	SJ1123
PRJEB57967	SAMEA112182059	ERX10072289	ERR10558686	447426	human oral metagenome	9fd56241ef6d60c75b5d33569847183c;d277bb77a37d11012c457cd41d7d849f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558686/SJ1075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558686/SJ1075_2.fastq.gz	SJ1075
PRJEB57967	SAMEA112182077	ERX10072341	ERR10558738	447426	human oral metagenome	81117fa510a80e1334da89be311374fc;6432885779b50b3b735a7f815f9b32f8	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558738/SJ1127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558738/SJ1127_2.fastq.gz	SJ1127
PRJEB57967	SAMEA112182098	ERX10072296	ERR10558693	447426	human oral metagenome	2ae4781535bc2a5a544f25e8ce94cf7a;7f6430e446cc9d9a69a3bc77e3d077c0	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558693/SJ1082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558693/SJ1082_2.fastq.gz	SJ1082
PRJEB57967	SAMEA112182004	ERX10072298	ERR10558695	447426	human oral metagenome	04de21d190233bbe5e7086dffd08819a;fea0229621f80fe832200491dd4fd644	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558695/SJ1084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558695/SJ1084_2.fastq.gz	SJ1084
PRJEB57967	SAMEA112182518	ERX10072299	ERR10558696	447426	human oral metagenome	a0ee21579fb50cf89a9d69dc7722a570;86f115f3ef75e2386f93c9d39834148f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558696/SJ1085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558696/SJ1085_2.fastq.gz	SJ1085
PRJEB57967	SAMEA112181998	ERX10072300	ERR10558697	447426	human oral metagenome	2d8e0aea40ea665147cb3e00e3b94208;05a0d98aa46ac6f2f49b03328620e08a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558697/SJ1086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558697/SJ1086_2.fastq.gz	SJ1086
PRJEB57967	SAMEA112181950	ERX10072301	ERR10558698	447426	human oral metagenome	c388022cd7ca69b0e044cf9f3a108b57;b9f8e8f3e070c4a20c213e65de9b8383	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558698/SJ1087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558698/SJ1087_2.fastq.gz	SJ1087
PRJEB57967	SAMEA112181955	ERX10072302	ERR10558699	447426	human oral metagenome	2df78c323d784c2ef72c09820a955449;66654df0bf1e6ed31b314b1fe0739459	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558699/SJ1088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558699/SJ1088_2.fastq.gz	SJ1088
