study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJDB4107	SAMD00037494	DRX042716	DRR047428	447426	human oral metagenome	89c42f154c2bcc918c72e281770cddfc	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047428/DRR047428.fastq.gz	SAMD00037494
PRJDB4107	SAMD00037496	DRX042718	DRR047430	447426	human oral metagenome	f7898d94e55d12d14e448edfcd3b87f3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047430/DRR047430.fastq.gz	SAMD00037496
PRJDB4107	SAMD00037500	DRX042722	DRR047434	447426	human oral metagenome	b40ecb2921444e2078c89ee8186f4b36	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047434/DRR047434.fastq.gz	SAMD00037500
PRJDB4107	SAMD00037504	DRX042726	DRR047438	447426	human oral metagenome	f5344f801a61d18ab6076557d0f7946f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047438/DRR047438.fastq.gz	SAMD00037504
PRJDB4107	SAMD00037506	DRX042728	DRR047440	447426	human oral metagenome	b9099a255bcac04be827c73176a57598	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047440/DRR047440.fastq.gz	SAMD00037506
PRJDB4107	SAMD00037507	DRX042729	DRR047441	447426	human oral metagenome	cb70d65ef8889aeb1f31fd011907f0ad	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047441/DRR047441.fastq.gz	SAMD00037507
PRJDB4107	SAMD00037510	DRX042732	DRR047444	447426	human oral metagenome	e72dad904f2e77340bd1ad951dc3cf1c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047444/DRR047444.fastq.gz	SAMD00037510
PRJDB4107	SAMD00037517	DRX042739	DRR047451	447426	human oral metagenome	dfaa800cba978876936885a6d4265520	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047451/DRR047451.fastq.gz	SAMD00037517
PRJDB4107	SAMD00037518	DRX042740	DRR047452	447426	human oral metagenome	6b6088eb64dcf42bbb5334f19a6b8158	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047452/DRR047452.fastq.gz	SAMD00037518
PRJDB4107	SAMD00037522	DRX042744	DRR047456	447426	human oral metagenome	d8701fa6e8d7435526a23ae78cd5143b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047456/DRR047456.fastq.gz	SAMD00037522
PRJDB4107	SAMD00037526	DRX042748	DRR047460	447426	human oral metagenome	f009cbd385a667fed374519e1452c7d7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047460/DRR047460.fastq.gz	SAMD00037526
PRJDB4107	SAMD00037527	DRX042749	DRR047461	447426	human oral metagenome	98d2bb20cbdd7e4aaf69e4d284b1b752	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047461/DRR047461.fastq.gz	SAMD00037527
PRJDB4107	SAMD00037528	DRX042750	DRR047462	447426	human oral metagenome	0598dfb6e9b284f1d7d380196b1210da	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047462/DRR047462.fastq.gz	SAMD00037528
PRJDB4107	SAMD00037529	DRX042751	DRR047463	447426	human oral metagenome	9abb768e390f457df5b8ac20094863a9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047463/DRR047463.fastq.gz	SAMD00037529
PRJDB4107	SAMD00037530	DRX042752	DRR047464	447426	human oral metagenome	3c7277a3e437be9a289b6c218b5bcd6e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047464/DRR047464.fastq.gz	SAMD00037530
PRJDB4107	SAMD00037532	DRX042754	DRR047466	447426	human oral metagenome	b96f665e40af347a2415ace65b36a366	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047466/DRR047466.fastq.gz	SAMD00037532
PRJDB4107	SAMD00037534	DRX042756	DRR047468	447426	human oral metagenome	ec2b6d7f73f1d0ee9dcd48ecc1be4d96	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047468/DRR047468.fastq.gz	SAMD00037534
PRJDB4107	SAMD00037535	DRX042757	DRR047469	447426	human oral metagenome	a34e5dc6686e658b71c9c4c40cb06d61	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047469/DRR047469.fastq.gz	SAMD00037535
PRJDB4107	SAMD00037536	DRX042758	DRR047470	447426	human oral metagenome	693a4ead881f78670600833dde1947cf	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047470/DRR047470.fastq.gz	SAMD00037536
PRJDB4107	SAMD00037538	DRX042760	DRR047472	447426	human oral metagenome	78ee7d76ebb9da4afc0dfc6447ce7fba	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047472/DRR047472.fastq.gz	SAMD00037538
PRJDB4107	SAMD00037545	DRX042767	DRR047479	447426	human oral metagenome	08c2d38ab6a872e5a7fa2d26114bc08e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047479/DRR047479.fastq.gz	SAMD00037545
PRJDB4107	SAMD00037553	DRX042775	DRR047487	447426	human oral metagenome	f7705f32c943f8ca14c26ac31153e5e4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047487/DRR047487.fastq.gz	SAMD00037553
PRJDB4107	SAMD00037554	DRX042776	DRR047488	447426	human oral metagenome	8c617e4866549fd410b89d1dd40bca34	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047488/DRR047488.fastq.gz	SAMD00037554
PRJDB4107	SAMD00037558	DRX042780	DRR047492	447426	human oral metagenome	eb75e3cae71496ccdbbda3736d6fef5b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047492/DRR047492.fastq.gz	SAMD00037558
PRJDB4107	SAMD00037561	DRX042783	DRR047495	447426	human oral metagenome	d8627d630d84455aeb103cf6207f1e88	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047495/DRR047495.fastq.gz	SAMD00037561
PRJDB4107	SAMD00037563	DRX042785	DRR047497	447426	human oral metagenome	f6b3df21c0fe2f58d19a9bfca9434779	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047497/DRR047497.fastq.gz	SAMD00037563
PRJDB4107	SAMD00037568	DRX042790	DRR047502	447426	human oral metagenome	1832c739ff23aaf2c73069cd6924a58f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047502/DRR047502.fastq.gz	SAMD00037568
PRJDB4107	SAMD00037570	DRX042792	DRR047504	447426	human oral metagenome	51508891beb4e5dc83a59f85ac8a5d3a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047504/DRR047504.fastq.gz	SAMD00037570
PRJDB4107	SAMD00037574	DRX042796	DRR047508	447426	human oral metagenome	c0f64aa452339c1676121f40b4805874	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047508/DRR047508.fastq.gz	SAMD00037574
PRJDB4107	SAMD00037575	DRX042797	DRR047509	447426	human oral metagenome	a8c5f5a4a2846b3f26832ff496751f33	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047509/DRR047509.fastq.gz	SAMD00037575
PRJDB4107	SAMD00037576	DRX042798	DRR047510	447426	human oral metagenome	34323d02b65e5822d9997a6c8132e0f1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047510/DRR047510.fastq.gz	SAMD00037576
PRJDB4107	SAMD00037577	DRX042799	DRR047511	447426	human oral metagenome	206d4b80cfb1a6eb8815ed95a3ca3654	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047511/DRR047511.fastq.gz	SAMD00037577
PRJDB4107	SAMD00037582	DRX042804	DRR047516	447426	human oral metagenome	85e47f3207ac9bef3950bef131e2c240	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047516/DRR047516.fastq.gz	SAMD00037582
PRJDB4107	SAMD00037584	DRX042806	DRR047518	447426	human oral metagenome	bf0756773f6120d79a8e02971f8c2498	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047518/DRR047518.fastq.gz	SAMD00037584
PRJDB4107	SAMD00037588	DRX042810	DRR047522	447426	human oral metagenome	bf6a6c59485a59a0aa1815a0a01c2daf	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047522/DRR047522.fastq.gz	SAMD00037588
PRJDB4107	SAMD00037589	DRX042811	DRR047523	447426	human oral metagenome	b1e16b6628a82c42ce6dfe88b8684fff	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047523/DRR047523.fastq.gz	SAMD00037589
PRJDB4107	SAMD00037591	DRX042813	DRR047525	447426	human oral metagenome	e80b0ef6b4e3d8297d291af19c135316	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047525/DRR047525.fastq.gz	SAMD00037591
PRJDB4107	SAMD00037598	DRX042820	DRR047532	447426	human oral metagenome	e5440d5dfa8b0ef20ae28b501cca62b3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047532/DRR047532.fastq.gz	SAMD00037598
PRJDB4107	SAMD00037604	DRX042826	DRR047538	447426	human oral metagenome	0cfa978a7c743b26cd9367eee82c430a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047538/DRR047538.fastq.gz	SAMD00037604
PRJDB4107	SAMD00037607	DRX042829	DRR047541	447426	human oral metagenome	81d9f3929dcd6732b6643cc30b86dd0e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047541/DRR047541.fastq.gz	SAMD00037607
PRJDB4107	SAMD00037609	DRX042831	DRR047543	447426	human oral metagenome	00de4f97a2917901f612aba29bead47c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047543/DRR047543.fastq.gz	SAMD00037609
PRJDB4107	SAMD00037610	DRX042832	DRR047544	447426	human oral metagenome	ca8b999d54309b1334d43c602033fce7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047544/DRR047544.fastq.gz	SAMD00037610
PRJDB4107	SAMD00037612	DRX042834	DRR047546	447426	human oral metagenome	518456f9993db424e7740b3f495f96ea	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047546/DRR047546.fastq.gz	SAMD00037612
PRJDB4107	SAMD00037614	DRX042836	DRR047548	447426	human oral metagenome	311d2025c25a4531f6a1406e8e9902b4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047548/DRR047548.fastq.gz	SAMD00037614
PRJDB4107	SAMD00037615	DRX042837	DRR047549	447426	human oral metagenome	36da0affb911342332a29b662c60a099	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047549/DRR047549.fastq.gz	SAMD00037615
PRJDB4107	SAMD00037620	DRX042842	DRR047554	447426	human oral metagenome	6e4dccc464a6184685ba5c68cecf2f38	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047554/DRR047554.fastq.gz	SAMD00037620
PRJDB4107	SAMD00037626	DRX042848	DRR047560	447426	human oral metagenome	e7250da0ef2c671d7d7818e9ba52d879	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047560/DRR047560.fastq.gz	SAMD00037626
PRJDB4107	SAMD00037627	DRX042849	DRR047561	447426	human oral metagenome	0faa65c994fab7fd864c1a44ebc9a504	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047561/DRR047561.fastq.gz	SAMD00037627
PRJDB4107	SAMD00037628	DRX042850	DRR047562	447426	human oral metagenome	21bcae9a1039e5b8a28145ecef26964c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047562/DRR047562.fastq.gz	SAMD00037628
PRJDB4107	SAMD00035981	DRX037504	DRR041870	447426	human oral metagenome	905e4e38f6510053085d0a5549ecc98e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041870/DRR041870.fastq.gz	SAMD00035981
PRJDB4107	SAMD00037632	DRX042854	DRR047566	447426	human oral metagenome	2ecf0f5a93e3040c12f7be34f0eb237f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047566/DRR047566.fastq.gz	SAMD00037632
PRJDB4107	SAMD00035982	DRX037505	DRR041871	447426	human oral metagenome	cdd7a95544a53d9905a022eee67d7ede	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041871/DRR041871.fastq.gz	SAMD00035982
PRJDB4107	SAMD00037634	DRX042856	DRR047568	447426	human oral metagenome	6153ce2e7ef35299361e961f6671bd15	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047568/DRR047568.fastq.gz	SAMD00037634
PRJDB4107	SAMD00037635	DRX042857	DRR047569	447426	human oral metagenome	edcd32cc1bf62d7c3c8d4b5b746c61e7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047569/DRR047569.fastq.gz	SAMD00037635
PRJDB4107	SAMD00035984	DRX037507	DRR041873	447426	human oral metagenome	ccc896b9bbbfbdd7d00e5f247ba88f89	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041873/DRR041873.fastq.gz	SAMD00035984
PRJDB4107	SAMD00037642	DRX042864	DRR047576	447426	human oral metagenome	c02d9b0e1836cdf15956ad3757202ae7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047576/DRR047576.fastq.gz	SAMD00037642
PRJDB4107	SAMD00035985	DRX037508	DRR041874	447426	human oral metagenome	c9b263a3ed2a5def7f33ef84b17b653d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041874/DRR041874.fastq.gz	SAMD00035985
PRJDB4107	SAMD00037643	DRX042865	DRR047577	447426	human oral metagenome	c018cb1736aa4697eae4781a900d196b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047577/DRR047577.fastq.gz	SAMD00037643
PRJDB4107	SAMD00035987	DRX037510	DRR041876	447426	human oral metagenome	4370ea6ffd97cd21bcf0c45f8f7c35f4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041876/DRR041876.fastq.gz	SAMD00035987
PRJDB4107	SAMD00035990	DRX037513	DRR041879	447426	human oral metagenome	a6d31ec691daedafcfc591b0b8b8116b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041879/DRR041879.fastq.gz	SAMD00035990
PRJDB4107	SAMD00037644	DRX042866	DRR047578	447426	human oral metagenome	5e104fcd2e29eb3e4d6f11483cb850cf	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047578/DRR047578.fastq.gz	SAMD00037644
PRJDB4107	SAMD00035991	DRX037514	DRR041880	447426	human oral metagenome	4dec65f668d8ec7e7a7737320024eb15	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041880/DRR041880.fastq.gz	SAMD00035991
PRJDB4107	SAMD00035995	DRX037518	DRR041884	447426	human oral metagenome	e01eb7f56081f75c735781d7dcbb88f3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041884/DRR041884.fastq.gz	SAMD00035995
PRJDB4107	SAMD00035997	DRX037520	DRR041886	447426	human oral metagenome	74c5a83355ec519465a1822ee980c996	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041886/DRR041886.fastq.gz	SAMD00035997
PRJDB4107	SAMD00035999	DRX037522	DRR041888	447426	human oral metagenome	addfb0ca0a514f225f59c40760d9a4c5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041888/DRR041888.fastq.gz	SAMD00035999
PRJDB4107	SAMD00036010	DRX037533	DRR041899	447426	human oral metagenome	5885744a4820cd097ea8642829ffd74d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041899/DRR041899.fastq.gz	SAMD00036010
PRJDB4107	SAMD00036013	DRX037536	DRR041902	447426	human oral metagenome	ff3ffc84a38e2cdd63e9865cb3746e89	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041902/DRR041902.fastq.gz	SAMD00036013
PRJDB4107	SAMD00037645	DRX042867	DRR047579	447426	human oral metagenome	cd2e948e749ceb7c9c127bb6c5cb0aef	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047579/DRR047579.fastq.gz	SAMD00037645
PRJDB4107	SAMD00036016	DRX037539	DRR041905	447426	human oral metagenome	c563b559f54d7a625332e8ab2ef8cb50	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041905/DRR041905.fastq.gz	SAMD00036016
PRJDB4107	SAMD00037651	DRX042873	DRR047585	447426	human oral metagenome	79ddb0cd3c7f7401665a28a673cbdefa	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047585/DRR047585.fastq.gz	SAMD00037651
PRJDB4107	SAMD00036018	DRX037541	DRR041907	447426	human oral metagenome	1adc6efdaa15cd747336488b545e5289	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041907/DRR041907.fastq.gz	SAMD00036018
PRJDB4107	SAMD00037655	DRX042877	DRR047589	447426	human oral metagenome	e29407704453ccc9744570958df12a52	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047589/DRR047589.fastq.gz	SAMD00037655
PRJDB4107	SAMD00036025	DRX037548	DRR041914	447426	human oral metagenome	273544bf9ae209f0565d137614da1853	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041914/DRR041914.fastq.gz	SAMD00036025
PRJDB4107	SAMD00036032	DRX037555	DRR041921	447426	human oral metagenome	ff0c84c5299076eca9c52bbd4e9f59c3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041921/DRR041921.fastq.gz	SAMD00036032
PRJDB4107	SAMD00037657	DRX042879	DRR047591	447426	human oral metagenome	2d545df60eed76c18b3d2f9a0cee7efc	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047591/DRR047591.fastq.gz	SAMD00037657
PRJDB4107	SAMD00036036	DRX037559	DRR041925	447426	human oral metagenome	35a7090bcd76b77e9d3a4d19e738af69	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041925/DRR041925.fastq.gz	SAMD00036036
PRJDB4107	SAMD00037658	DRX042880	DRR047592	447426	human oral metagenome	de4817ecd32f2f0656fc06c7e16542a5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047592/DRR047592.fastq.gz	SAMD00037658
PRJDB4107	SAMD00036037	DRX037560	DRR041926	447426	human oral metagenome	88c5f6a5fda5b5e18d84bdbe7fe90a26	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041926/DRR041926.fastq.gz	SAMD00036037
PRJDB4107	SAMD00037659	DRX042881	DRR047593	447426	human oral metagenome	f0f6c110ae503ce5bce770b1e8cbba82	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047593/DRR047593.fastq.gz	SAMD00037659
PRJDB4107	SAMD00036043	DRX037566	DRR041932	447426	human oral metagenome	4d4837a306048dd082cb81b7cc6bcd94	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041932/DRR041932.fastq.gz	SAMD00036043
PRJDB4107	SAMD00037664	DRX042886	DRR047598	447426	human oral metagenome	6266c1b13e2782b2ec8dde3cdc76dd82	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047598/DRR047598.fastq.gz	SAMD00037664
PRJDB4107	SAMD00036044	DRX037567	DRR041933	447426	human oral metagenome	dbf0275faf3beff1270688517ca602d2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041933/DRR041933.fastq.gz	SAMD00036044
PRJDB4107	SAMD00037668	DRX042890	DRR047602	447426	human oral metagenome	6434932b3cde2a773b5aaaa35ae0c0e9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047602/DRR047602.fastq.gz	SAMD00037668
PRJDB4107	SAMD00036046	DRX037569	DRR041935	447426	human oral metagenome	db2ad5095cb7cca1f3f30839574143bd	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041935/DRR041935.fastq.gz	SAMD00036046
PRJDB4107	SAMD00036050	DRX037573	DRR041939	447426	human oral metagenome	dfdec5080a37eab4ae92de51184330c2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041939/DRR041939.fastq.gz	SAMD00036050
PRJDB4107	SAMD00036058	DRX037581	DRR041947	447426	human oral metagenome	d6512f926739736d3be96302c3c3e4fc	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041947/DRR041947.fastq.gz	SAMD00036058
PRJDB4107	SAMD00036062	DRX037585	DRR041951	447426	human oral metagenome	859399bbd68c62133b8271179daa0f43	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041951/DRR041951.fastq.gz	SAMD00036062
PRJDB4107	SAMD00036065	DRX037588	DRR041954	447426	human oral metagenome	3e1b186236f4310f1f82883bc211b68d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041954/DRR041954.fastq.gz	SAMD00036065
PRJDB4107	SAMD00036068	DRX037591	DRR041957	447426	human oral metagenome	123aee08a13bf93238ff7bfea9bee491	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041957/DRR041957.fastq.gz	SAMD00036068
PRJDB4107	SAMD00036069	DRX037592	DRR041958	447426	human oral metagenome	df205ee1c99d726a1f4f4733bc247b0d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041958/DRR041958.fastq.gz	SAMD00036069
PRJDB4107	SAMD00036071	DRX037594	DRR041960	447426	human oral metagenome	8ac2d7795b08339f523e9cbc385a041e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041960/DRR041960.fastq.gz	SAMD00036071
PRJDB4107	SAMD00036073	DRX037596	DRR041962	447426	human oral metagenome	7a0b8e2d2d64238983b6ac551dcc3890	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041962/DRR041962.fastq.gz	SAMD00036073
PRJDB4107	SAMD00036074	DRX037597	DRR041963	447426	human oral metagenome	97be76619158eec7f010729cc6edbd5f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041963/DRR041963.fastq.gz	SAMD00036074
PRJDB4107	SAMD00036080	DRX037603	DRR041969	447426	human oral metagenome	a940cc341de275a5e449ae489d9bf8c3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041969/DRR041969.fastq.gz	SAMD00036080
PRJDB4107	SAMD00036083	DRX037606	DRR041972	447426	human oral metagenome	b7ee5b6545597e15027cb3bbc0085249	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041972/DRR041972.fastq.gz	SAMD00036083
PRJDB4107	SAMD00036086	DRX037609	DRR041975	447426	human oral metagenome	1797170377f7bd276296b726fc9d18f6	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041975/DRR041975.fastq.gz	SAMD00036086
PRJDB4107	SAMD00036089	DRX037612	DRR041978	447426	human oral metagenome	d99370e1c2a33833b18f77add49c09c2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041978/DRR041978.fastq.gz	SAMD00036089
PRJDB4107	SAMD00036090	DRX037613	DRR041979	447426	human oral metagenome	5920dc7847768691ce621a85c09d1f1b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR041/DRR041979/DRR041979.fastq.gz	SAMD00036090
PRJDB4107	SAMD00037673	DRX042895	DRR047607	447426	human oral metagenome	bdd7dbb97a5a673678644deb5edaad5a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047607/DRR047607.fastq.gz	SAMD00037673
PRJDB4107	SAMD00037674	DRX042896	DRR047608	447426	human oral metagenome	56da62f5019a3d6109535a9a8a271d16	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047608/DRR047608.fastq.gz	SAMD00037674
PRJDB4107	SAMD00037676	DRX042898	DRR047610	447426	human oral metagenome	2a5e8636915cfa204d2ec1e2faac3008	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047610/DRR047610.fastq.gz	SAMD00037676
PRJDB4107	SAMD00037678	DRX042900	DRR047612	447426	human oral metagenome	7c763c31eca0589bd00ea30db0ac9265	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047612/DRR047612.fastq.gz	SAMD00037678
PRJDB4107	SAMD00037686	DRX042908	DRR047620	447426	human oral metagenome	6864006e687eebb0f9edc97fc264d077	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047620/DRR047620.fastq.gz	SAMD00037686
PRJDB4107	SAMD00037687	DRX042909	DRR047621	447426	human oral metagenome	6d3a1fc5445a93ff85f63987478cd32d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047621/DRR047621.fastq.gz	SAMD00037687
PRJDB4107	SAMD00037692	DRX042914	DRR047626	447426	human oral metagenome	38640c4613ebaf77ef1076b299880273	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047626/DRR047626.fastq.gz	SAMD00037692
PRJDB4107	SAMD00037695	DRX042917	DRR047629	447426	human oral metagenome	a010f5806de830815ef217048b70ff05	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047629/DRR047629.fastq.gz	SAMD00037695
PRJDB4107	SAMD00037696	DRX042918	DRR047630	447426	human oral metagenome	da9ea2616b47590ebe0c85ba6b648890	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047630/DRR047630.fastq.gz	SAMD00037696
PRJDB4107	SAMD00037697	DRX042919	DRR047631	447426	human oral metagenome	f42633ec2d33a93802ea8084e63cfbdc	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047631/DRR047631.fastq.gz	SAMD00037697
PRJDB4107	SAMD00037705	DRX042927	DRR047639	447426	human oral metagenome	fa694db75e373fe4b886419758c4c6b1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047639/DRR047639.fastq.gz	SAMD00037705
PRJDB4107	SAMD00037706	DRX042928	DRR047640	447426	human oral metagenome	853233a26cc0f46a8a78c9f1fa575b9e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047640/DRR047640.fastq.gz	SAMD00037706
PRJDB4107	SAMD00037710	DRX042932	DRR047644	447426	human oral metagenome	e4b6624b652dc4e1b9fc6c3ba575e20e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047644/DRR047644.fastq.gz	SAMD00037710
PRJDB4107	SAMD00037711	DRX042933	DRR047645	447426	human oral metagenome	7c1eb206f92cdb5603daf0965dbf8623	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047645/DRR047645.fastq.gz	SAMD00037711
PRJDB4107	SAMD00037713	DRX042935	DRR047647	447426	human oral metagenome	4c56351502b5f3ab29224051b79aed45	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047647/DRR047647.fastq.gz	SAMD00037713
PRJDB4107	SAMD00037715	DRX042937	DRR047649	447426	human oral metagenome	af339f1431fc26650799d14385b0d409	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047649/DRR047649.fastq.gz	SAMD00037715
PRJDB4107	SAMD00037718	DRX042940	DRR047652	447426	human oral metagenome	ae97fbd65799da2a867785754a6c63db	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047652/DRR047652.fastq.gz	SAMD00037718
PRJDB4107	SAMD00037721	DRX042943	DRR047655	447426	human oral metagenome	50ebfe1747165e5854a8ce26811c3723	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047655/DRR047655.fastq.gz	SAMD00037721
PRJDB4107	SAMD00037723	DRX042945	DRR047657	447426	human oral metagenome	e5a95bccaa430fa5e08c42cbc41d5cac	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047657/DRR047657.fastq.gz	SAMD00037723
